Id,Label,timeset,modularity_class,name,country,group
M97019,Ivo VAJGL,,2,Ivo VAJGL,Slovenia,ALDE
M96933,Milan ZVER,,2,Milan ZVER,Slovenia,PPE
M125104,Romana TOMC,,2,Romana TOMC,Slovenia,PPE
M96911,Tanja FAJON,,1,Tanja FAJON,Slovenia,S&D
M125003,Igor ŠOLTES,,1,Igor ŠOLTES,Slovenia,Verts/ALE
M23693,Alojz PETERLE,,2,Alojz PETERLE,Slovenia,PPE
M125103,Patricija ŠULIN,,2,Patricija ŠULIN,Slovenia,PPE
M125004,Franc BOGOVIČ,,2,Franc BOGOVIČ,Slovenia,PPE
