Source,Target,Weight
M124808,M1927,0.9510348905972796
M190799,M96997,0.5515409139213603
M1922,M96780,0.9587782998718496
M124809,M1913,0.4431462549551429
M96767,M1037,0.9556226765799256
M96842,M124807,0.41144632655106733
M2323,M28219,0.961323255129086
M124824,M96780,0.3677245435608381
M96870,M28248,0.07330246913580248
M124818,M96767,0.060647829083390774
M1928,M28225,0.9458170784568704
M1852,M124838,0.4456945045434877
M96762,M96772,0.9246157085702252
M96844,M96871,0.5868886576482829
M124838,M103381,0.5832074249946039
M1849,M124823,0.024729712936498074
M4262,M28242,0.5254965110037574
M124888,M124858,0.30296495956873315
M4282,M1913,0.4415998241951434
M190518,M124815,0.25753228120516497
M4267,M96854,0.40110855752332025
M96764,M124807,0.9362577913677526
M124837,M96842,0.9499765147956788
M124839,M96756,0.4373171750940241
M96870,M124888,0.5448173322005098
M34728,M1263,0.5217391304347826
M28248,M120478,0.9666975023126736
M96761,M96756,0.9707809646578579
M124839,M193273,0.5943426550948249
M96871,M96831,0.5520939734422879
M124829,M124825,0.4929107589658048
M96761,M1928,0.9461922325884141
M96837,M124888,0.9684189079054604
M96756,M96739,0.11587982832618025
M4262,M112788,0.4875047570721807
M96870,M96761,0.6688092384791372
M1928,M1854,0.4769480896527697
M1852,M186884,0.3460729982801452
M124837,M28242,0.5259704756697648
M1927,M194391,0.9493243243243245
M28233,M124807,0.13047445255474452
M124837,M96831,0.9484240687679084
M96762,M124806,0.9137067938021454
M4282,M1037,0.9477737665463296
M4267,M124863,0.3849120269944565
M124806,M124815,0.4422433753537433
M4289,M1928,0.9348602647615044
M28225,M1917,0.9543883897719421
M96870,M28229,0.6786057692307692
M96872,M96752,0.20628778718258767
M124840,M124824,0.01805157593123209
M124806,M1854,0.4930668332292317
M28244,M96780,0.6878612716763006
M96839,M96842,0.9352887813728454
M124837,M124818,0.5524528301886793
M1849,M93624,0.9652435099764
M96762,M1909,0.4920895347474511
M186884,M112788,0.3676312968917471
M124826,M28226,0.4841764841764842
M28219,M124862,0.6570942352690917
M188945,M1263,0.9091348477525376
M1909,M96831,0.9472382522671065
M1928,M96837,0.453917773825714
M93624,M1927,0.4693502012650949
M96997,M112788,0.9597989949748744
M124841,M1263,0.4537105613983114
M1055,M124807,0.9697816150330116
M124809,M96762,0.937023316626716
M2341,M96932,0.4426081050486756
M124820,M1263,0.371500630517024
M28244,M124816,0.26206140350877194
M124838,M28238,0.5806697938256791
M190517,M120478,0.9477911646586346
M124841,M124848,0.5451746754115915
M96837,M112788,0.4538341158059468
M124820,M1852,0.4211407523161067
M124839,M186884,0.9353039598438372
M96734,M28233,0.9604798870853916
M1849,M96852,0.4043451272501552
M28223,M28233,0.1351084812623274
M188945,M28226,0.927532887145165
M96870,M103381,0.23395766374819904
M124806,M28242,0.6674803363167887
M4282,M96772,0.958776030599235
M28225,M28223,0.9567346938775512
M124809,M96831,0.4648108214075671
M28224,M96831,0.4532594150258077
M28224,M96871,0.6712328767123288
M96762,M124807,0.9294819078947368
M1928,M96844,0.44472520530638027
M28225,M93624,0.4832104832104832
M28244,M124829,0.2913634925656438
M124815,M96842,0.058794095571678764
M124837,M28224,0.4194974406700791
M124829,M96772,0.3614295347269049
M28244,M124818,0.20879765395894428
M1037,M194391,0.9393491124260356
M96762,M1854,0.4876219054763691
M1909,M28240,0.5986550511997555
M4262,M1917,0.476733516843623
M1849,M124837,0.9776334776334776
M124858,M186884,0.4117647058823529
M1055,M28238,0.07224982256919801
M124809,M124824,0.37614259597806216
M1849,M1854,0.9766481896450052
M124806,M96833,0.474183838851586
M124816,M124838,0.5783317943982764
M96831,M96932,0.9497444633730836
M4267,M124815,0.0673141777957642
M96756,M28226,0.9278512211516916
M28228,M28233,0.1082787920541968
M124841,M96772,0.4719309068476249
