Source,Target,Weight
M4282,M28397,0.9175052801590259
M107212,M102886,0.9212488350419384
M28269,M36392,0.9296254256526674
M1928,M28150,0.8720569656598139
M125030,M124809,0.8963156178676229
M125064,M124715,0.8576329331046312
M96933,M96956,0.5490301724137931
M23816,M28220,0.860180681028492
M96781,M125067,0.9004408523144747
M111033,M96829,0.9058124734832416
M37324,M40599,0.6070292379942432
M96997,M96813,0.896889400921659
M124802,M38420,0.9370237239396118
M96763,M28400,0.9752839011356046
M96781,M28400,0.9148533585619678
M96882,M96674,0.7636830665876309
M96761,M124890,0.9205434335117332
M125016,M23787,0.905205728574676
M28393,M125063,0.8928734930566153
M28124,M96849,0.7296712802768166
M124702,M125706,0.9293764087152516
M2341,M97296,0.8874384763535202
M23787,M119434,0.934174825999764
M96835,M112788,0.9153864910997318
M124893,M124759,0.9554744525547444
M124802,M125006,0.8989614885331025
M1928,M124854,0.8926318040851245
M124731,M23816,0.8030385241454151
M2323,M124853,0.91961145536761
M96787,M38601,0.9077304356114764
M96754,M28126,0.8016489425259887
M1185,M125068,0.8249347520578197
M28132,M188906,0.7612860603391324
M96997,M124807,0.9686692506459949
M72775,M124889,0.8693035253654342
M124890,M96899,0.9220858273308308
M4282,M125670,0.9097130242825608
M96791,M124789,0.7134495793195952
M28393,M38596,0.890117106271205
M39726,M36392,0.8824705176893863
M23693,M72775,0.8416689693285438
M96761,M1922,0.9686153846153848
M124926,M124807,0.9241283676703644
M125067,M96848,0.9112577924459112
M194391,M96780,0.956665442526625
M112611,M194391,0.8978457261987491
M1263,M125103,0.9163150492264416
M23785,M125004,0.9114383034831336
M4282,M28229,0.9544783464566928
M2323,M124807,0.9598756710935292
M118859,M96668,0.8418001375650978
M189525,M23787,0.9333826794966692
M129164,M96772,0.8705619801176709
M28451,M124854,0.9427074807660828
M125027,M96899,0.937952430196484
M124896,M112788,0.9274661508704062
M96776,M38596,0.8823262153566561
M96978,M38596,0.8777003086066979
M124898,M2025,0.8805263656158289
M96936,M124715,0.8740920096852299
M96761,M124930,0.8918032786885246
M190713,M23816,0.8488783943329398
M28269,M96936,0.9226115740212304
M190713,M96811,0.911352329262777
M23894,M23816,0.8839926791496551
M39717,M96772,0.9407816818002368
M96956,M96813,0.5391831151065077
M39725,M125103,0.937742276518266
M124734,M26837,0.8940013633265167
M28220,M125064,0.8883263416751048
M28393,M124889,0.9137513751375136
M28135,M96705,0.8363885088919288
M39726,M124808,0.8848447961046866
M125706,M2278,0.8876090750436301
M40599,M124853,0.6567012405938579
M96764,M194658,0.8022239872915012
M28223,M23693,0.9110001135202632
M4319,M124732,0.8735214896357887
M96903,M125032,0.928844317096466
M98341,M124728,0.8589940086387071
M188906,M124789,0.7937790840068577
M125107,M124732,0.6473679089228374
M96765,M96936,0.970438054286482
M1892,M124711,0.8462343096234309
M96762,M124930,0.8708033240997229
M193419,M194391,0.8760747109398161
M97293,M124726,0.8481091780393791
M97293,M119434,0.8610416874937519
M1892,M28429,0.8763811048839071
M23787,M124930,0.8989923515843147
M4246,M2341,0.9197786998616874
M129164,M96774,0.8436676217765043
M124895,M28229,0.9456596822472944
M124710,M96272,0.9463297483554348
M124732,M28284,0.8870160384104607
M189525,M96272,0.9192889742973815
M124903,M96651,0.9337988826815642
M124802,M96884,0.8798646362098139
M107041,M28229,0.9330659025787964
M28224,M28617,0.9136059136059136
M2278,M124732,0.8560517038777908
M107041,M96956,0.541886195995785
M96933,M96272,0.9220895189195224
M4319,M125032,0.9592269620551496
M28224,M98341,0.9084854464726196
M96816,M124772,0.8985029180411063
M1185,M96806,0.8245046502224019
M28223,M118859,0.8351343007100958
M190713,M124763,0.9070321811680572
M194391,M97296,0.8469101123595506
M112611,M193419,0.8786069651741294
M124806,M96772,0.9557051351644772
M28284,M124711,0.8998724489795918
M1204,M24922,0.7691591684765746
M28451,M124903,0.9209320091673032
M96754,M98341,0.8723727525955938
M28299,M124728,0.8463768115942029
M4246,M23693,0.9198144466534128
M39721,M96772,0.9434642382849554
M96903,M96668,0.8720849688293697
M23693,M28400,0.9062430570984226
M96767,M96696,0.935897435897436
M36392,M193419,0.8206060606060606
M98341,M125064,0.9021396001403016
M96763,M28165,0.8924302788844621
M194658,M28224,0.782497253753204
M96272,M124854,0.889432374018883
M23787,M124854,0.896399706098457
M2002,M124702,0.8946363809887383
M96791,M96775,0.9018867924528302
M124929,M124749,0.9286346210557358
M28429,M124930,0.8527968596663396
M96829,M28394,0.8837209302325582
M28165,M39717,0.8898727172108467
M96835,M190774,0.7628032345013477
M96767,M2341,0.9564799999999999
M1204,M38601,0.8643640244494033
M28165,M125068,0.8498474598753151
M125032,M97296,0.8694628718168199
M23785,M98341,0.9172952586206896
M23785,M28429,0.8656211014079487
M124893,M124712,0.910548686244204
M1179,M125107,0.6458828186856689
M129164,M111027,0.8407206469444161
M124734,M96811,0.9294514767932488
M190774,M124929,0.7890604553781733
M96816,M28429,0.9064483795522886
M28132,M1263,0.5883632408917889
M22418,M124929,0.9108143555502564
M28141,M124854,0.8446372239747634
M96774,M96772,0.947272921336322
M96849,M119434,0.8590604026845637
M96729,M118859,0.8442874283428876
M96934,M96848,0.9362129583124058
M95074,M28226,0.8757889990982868
M96848,M72775,0.8820831968555519
M28226,M1917,0.9060910395200208
M96933,M1852,0.9293578981794396
M124968,M125103,0.8897992625972961
M96934,M124714,0.8858946893674597
M96775,M124853,0.9602007267693372
M28223,M119434,0.9288537549407114
M2278,M26837,0.8680530656149157
M4319,M96651,0.9156948493683188
M28451,M24594,0.8698683191324554
M124763,M125063,0.7635058556856819
M96835,M96997,0.927906174542946
M124749,M96811,0.8765379266074677
M28132,M28301,0.6119329991441497
M28400,M125012,0.9070377092155676
M124809,M28398,0.9126721468986868
M111033,M96754,0.8981989036805011
M1185,M124730,0.8440947730150118
M28132,M125027,0.6073564255895295
M28299,M1922,0.9222176251551509
M124893,M190713,0.9289617486338798
M28150,M112788,0.8907116723710609
M124726,M125065,0.8898261318643484
M39724,M96826,0.9297732260424286
M23894,M124728,0.8144907245362268
M28390,M96772,0.9112690588100424
M101580,M96813,0.9044819985304924
M185341,M38420,0.9306692344727971
M96835,M125006,0.8506470378724921
M4289,M1185,0.824261828530772
M190713,M125032,0.9098979138925876
M96729,M33982,0.8989927252378288
M95074,M97296,0.8471890601258953
M96901,M96884,0.8776508972267537
M96835,M1927,0.9093910976092986
M96816,M124850,0.8896316686328484
M125030,M38601,0.8863684099978996
M125104,M124733,0.9126646202594316
M96781,M1927,0.9191210846189808
M1038,M102886,0.8769813106221906
M96756,M125004,0.9186454676853192
M188945,M24594,0.8626135017765495
M124763,M28115,0.7763447625039319
M124729,M38601,0.8654648639626106
M96903,M124903,0.9292088942671304
M96829,M102886,0.9696178495134108
M96776,M124731,0.8614634146341463
M125104,M112611,0.8958028581073478
M28451,M1037,0.9358410682299301
M188945,M118859,0.7996371699254182
M2323,M23785,0.923452238967798
M96761,M28393,0.9252228267160552
M185341,M23816,0.8798547080189997
M96826,M97296,0.7942221535609455
M124809,M190713,0.914121699196326
M28150,M125032,0.8861297539149888
M189525,M124854,0.9053064958828912
M96829,M124714,0.9816452896948252
M28223,M96997,0.9762845849802372
M125706,M96668,0.8548648024035128
M23693,M96848,0.9153686396677052
M96780,M96899,0.9094497329928024
M98341,M124712,0.9010044777925692
M194658,M5565,0.670805250088684
M119435,M124854,0.9459127228027044
M4289,M96747,0.8729258559126234
M96729,M124854,0.8893050353724511
M124881,M1055,0.9325011558021268
M96764,M96765,0.887276615243623
M125030,M96806,0.8701124799143009
M124701,M118658,0.8554736245036869
M96767,M1263,0.9239773442416614
M185341,M4345,0.8069603977370136
M111033,M124926,0.907854322071084
M96756,M1038,0.8849032258064516
M96781,M124772,0.8802279064128985
M124713,M119436,0.9164444444444444
M28223,M125006,0.8867536738259172
M124806,M124759,0.9531057178116
M4246,M96779,0.8880487086320338
M194658,M1037,0.7747144545096495
M1179,M124763,0.7836785763937161
M124929,M1917,0.9169396350023398
M107041,M1852,0.9140775658881508
M125016,M125068,0.8814852492370295
M124806,M28124,0.7913978494623656
M96876,M96762,0.8317479925880173
M96848,M102886,0.9159096807682324
M4246,M188906,0.8315186246418338
M96774,M124807,0.9472591362126246
M23785,M38596,0.8658202911240013
M124898,M96816,0.9181808290719182
M96813,M124968,0.8606348048157607
M124806,M102886,0.9258902791145333
M33982,M112755,0.8865391070829137
M188945,M125068,0.8496770405167352
M125016,M22418,0.9036427732079906
M124802,M112611,0.9221354470217974
M124731,M96903,0.8838361098604233
M96747,M96668,0.8298001211387038
M23816,M124730,0.8900343642611683
M38596,M72779,0.9196255977210296
M28394,M107212,0.926676208301222
M38398,M125103,0.8785477133983078
M28424,M124749,0.9182825484764544
M28269,M39725,0.9261370999092912
M96774,M97968,0.9232907170650362
M4289,M124926,0.9098256061250533
M39717,M36392,0.9348161197974014
M112755,M5565,0.8836443468715697
M129164,M96705,0.8281751637344292
M4282,M96997,0.9599700710811822
M38398,M2187,0.8978328173374613
M124789,M124726,0.7445282552244343
M96849,M124990,0.6892523364485982
M124893,M111027,0.9309360730593608
M28301,M112755,0.910785619174434
M1185,M96780,0.8234533702677747
M96764,M112788,0.916237283657022
M97293,M124968,0.8092132083163474
M125067,M28398,0.8748246844319776
M28397,M96729,0.9733840304182511
M124713,M96651,0.8996256197510877
M124890,M125012,0.916796267496112
M124732,M124807,0.8773433820065945
M119434,M125032,0.933926562340186
M124808,M98341,0.9093127809890816
M96806,M39721,0.912990790111488
M28228,M96775,0.8902455034790601
M96764,M96754,0.8468948035487959
M96747,M96997,0.8895368782161235
M188945,M28220,0.9266932270916336
M96934,M108080,0.8820458051501128
M28132,M125032,0.6045512597236735
M96705,M125101,0.5612796011632738
M124828,M96771,0.885318042405654
M23781,M124710,0.9214220785779216
M125016,M102886,0.9072875339319272
M124749,M125063,0.8882471457353929
M125101,M28122,0.5573286697999782
M23821,M118658,0.8735000560726702
M96882,M124968,0.8712652897533587
M1917,M125064,0.8855092276144908
M96838,M96272,0.9133588972950564
M1922,M1892,0.8851910200866483
M23894,M28284,0.8761247122829043
M1038,M23693,0.8594444444444445
