Source,Target,Weight
M125041,M124933,0.5364012661309958
M125040,M125045,0.6520856591900944
M125052,M124932,0.36496350364963503
M28393,M4319,0.9596977329974812
M125044,M127330,0.32794117647058824
M90110,M125047,0.08545490428261299
M28292,M28400,0.4751289989680082
M96729,M125038,0.5857954545454546
M24942,M129407,0.1285623812539582
M22418,M125046,0.4893562778840026
M22418,M124972,0.0758505298382599
M96768,M125045,0.932806324110672
M96806,M96811,0.9660116834838024
M125050,M125041,0.2648366814905689
M96763,M125046,0.5589812332439679
M125027,M28399,0.9767857142857144
M96765,M96811,0.9698412698412698
M135491,M4334,0.5652598989734398
M28397,M96811,0.9680888783831698
M96765,M96991,0.5009036922282468
M96729,M22418,0.9681325685149776
M28292,M125032,0.486539052103593
M125039,M97203,0.8587360594795539
M96729,M4334,0.4969380134428678
M125046,M125997,0.2789824348879467
M125043,M96991,0.969646221477915
M97078,M28398,0.462090813093981
M125005,M124932,0.35367948209803146
M96768,M125046,0.955105329803154
M125043,M124933,0.5263294422827497
M28393,M125043,0.4661428241275711
M28292,M4334,0.9212007504690432
M28393,M28292,0.4854034854034854
M96806,M96768,0.4825565168852917
M4319,M125045,0.5066808560955421
M28393,M125032,0.9702211517407489
M135491,M90110,0.8490230905861457
M125005,M129407,0.8138174728889972
M22418,M28393,0.9700402819738168
M90110,M125027,0.5650017711654268
M135490,M103488,0.30600503416037395
M129407,M125006,0.6594394500264411
M125027,M125040,0.6212182331585316
M125044,M125043,0.9313135505291554
M125053,M96991,0.543778801843318
M125044,M125046,0.9335845981460732
M125052,M127330,0.13284341435839458
M97078,M125048,0.2970479704797048
M2002,M124932,0.06012221565148827
M96729,M26146,0.09222343921139102
M125044,M125032,0.4705707196029777
M124932,M129407,0.2656213972792253
M24942,M97203,0.43774872086412736
M125027,M28298,0.4759195285511075
M185974,M28398,0.0684931506849315
M185974,M125045,0.5589996477632969
M90110,M125044,0.5876325088339223
M96763,M125040,0.5891025641025641
M28390,M125046,0.4695242814667988
M28298,M125041,0.9374595643735174
M125027,M124933,0.12988894253983582
M185974,M125040,0.3493931592497241
M135490,M125045,0.32179556517036234
M185974,M125049,0.5889694041867954
M125039,M125032,0.6322314049586777
M125006,M125040,0.6318828624458651
M129407,M125041,0.5869134170522141
M103488,M125040,0.6762766645119587
M90110,M96812,0.5758289189719443
M125027,M129407,0.6736125438415514
M28397,M96922,0.5862147666324318
M2002,M185974,0.061755146262188525
M125046,M125051,0.33566577485079235
M125051,M97203,0.28577878103837473
M28292,M125038,0.6874324032013844
M2002,M125027,0.9509984896794764
M96765,M125038,0.5819848975188779
M125043,M28298,0.9659042778483692
M26146,M96806,0.11535739561217268
M28397,M96936,0.9725963771481654
M96765,M28298,0.4867000263365815
M96768,M28292,0.9414150518251464
M131507,M125051,0.9315522190328992
M26146,M125032,0.09618208516886932
M4334,M125039,0.7237851662404092
M24942,M125035,0.7710615791462032
M125045,M125997,0.2535940195514664
M125005,M97203,0.7234334122337113
M125041,M127330,0.32799999999999996
M124933,M125045,0.5003592814371257
M96812,M125050,0.25500579182525235
M96812,M28400,0.4465085049239033
M125005,M4334,0.6331252854315725
M125052,M96811,0.6648451730418944
M125047,M125040,0.07152875175315568
M96991,M97203,0.6720901126408011
M125050,M97203,0.2128627450980392
M96806,M125041,0.4770746494884426
M26146,M4319,0.13001824817518248
M135490,M28298,0.35782389231632084
M96763,M28393,0.9648093841642228
M28393,M124933,0.13481321061180293
M129407,M96812,0.5600748013090229
M125039,M96922,0.8279695728496197
M125050,M124933,0.6339393939393939
M125039,M96811,0.6050744622173193
M4319,M124972,0.08903365906623235
M125041,M125035,0.35307872174590804
M90110,M185974,0.3708222811671088
M2002,M124972,0.05239642567018684
M131507,M125045,0.3158778113460893
M28397,M125005,0.6241211465657112
M2002,M129407,0.6628550350424198
M4334,M28400,0.4773475069602632
M96763,M96811,0.9630533286859532
M90110,M96922,0.7376237623762376
M96729,M96991,0.4968701095461659
M125047,M124933,0.6294919454770755
M96922,M125035,0.2348960850652489
M4319,M125038,0.5791538933169834
M22418,M26146,0.10728701933290843
M96806,M125045,0.5021076121993553
M125044,M28298,0.928471807132895
M4319,M124932,0.11645962732919254
M28400,M97203,0.4823004145848836
M28298,M28400,0.4625333607062205
