Id,Label,timeset,modularity_class,name,country,group
M124692,Demetris PAPADAKIS,,1,Demetris PAPADAKIS,Cyprus,S&D
M25704,Eleni THEOCHAROUS,,2,Eleni THEOCHAROUS,Cyprus,ECR
M26837,Lefteris CHRISTOFOROU,,2,Lefteris CHRISTOFOROU,Cyprus,PPE
M96907,Takis HADJIGEORGIOU,,1,Takis HADJIGEORGIOU,Cyprus,GUE/NGL
M124691,Costas MAVRIDES,,1,Costas MAVRIDES,Cyprus,S&D
M124689,Neoklis SYLIKIOTIS,,1,Neoklis SYLIKIOTIS,Cyprus,GUE/NGL
