Id,Label,timeset,modularity_class,name,country,group
M28424,Tunne KELAM,,2,Tunne KELAM,Estonia,PPE
M129073,Urmas PAET,,2,Urmas PAET,Estonia,ALDE
M124700,Yana TOOM,,2,Yana TOOM,Estonia,ALDE
M124698,Marju LAURISTIN,,1,Marju LAURISTIN,Estonia,S&D
M97025,Ivari PADAR,,1,Ivari PADAR,Estonia,S&D
M124697,Kaja KALLAS,,2,Kaja KALLAS,Estonia,ALDE
M97136,Indrek TARAND,,1,Indrek TARAND,Estonia,Verts/ALE
