Source,Target,Weight
M28266,M124844,0.579
M28266,M197412,0.539
M28266,M197606,0.493
M28266,M197470,0.628
M28266,M197665,0.878
M28266,M197870,0.639
M28266,M197425,0.541
M28266,M193292,0.621
M28266,M96747,0.46
M28266,M197720,0.616
M28266,M197634,0.76
M28266,M197539,0.641
M28266,M197540,0.747
M28266,M197694,0.683
M28266,M197512,0.618
M28266,M197522,0.72
M28266,M124867,0.74
M28266,M125021,0.764
M28266,M197557,0.856
M28266,M124856,0.604
M28266,M197511,0.684
M28266,M37312,0.66
M28266,M86793,0.642
M28266,M197443,0.74
M28266,M197781,0.728
M28266,M185619,0.747
M28266,M197441,0.755
M28266,M28223,0.536
M28266,M197543,0.854
M28266,M197863,0.632
M28266,M125214,0.624
M28266,M96711,0.87
M28266,M197677,0.73
M28266,M96812,0.757
M28266,M5729,0.767
M28266,M197427,0.529
M28266,M58789,0.715
M28266,M124777,0.574
M28266,M197843,0.524
M28266,M197697,0.681
M28266,M197654,0.622
M28266,M197771,0.621
M28266,M197395,0.638
M28266,M96750,0.625
M28266,M114268,0.837
M28266,M204332,0.817
M28266,M197779,0.843
M28266,M197832,0.631
M28266,M197418,0.901
M28266,M96867,0.566
M28266,M125063,0.67
M28266,M204419,0.855
M28266,M197494,0.86
M28266,M197731,0.332
M28266,M202073,0.76
M28266,M124936,0.7
M28266,M197515,0.508
M28266,M191693,0.805
M28266,M124807,0.53
M28266,M197549,0.643
M28266,M96725,0.641
M28266,M188945,0.554
M28266,M96771,0.517
M28266,M197804,0.604
M28266,M197550,0.648
M28266,M197513,0.534
M28266,M28219,0.537
M28266,M124710,0.444
M28266,M96734,0.638
M28266,M197551,0.868
M28266,M197631,0.888
M28266,M197398,0.638
M28266,M96681,0.759
M28266,M124701,0.653
M28266,M97968,0.52
M28266,M197445,0.735
M28266,M197426,0.546
M28266,M197400,0.757
M28266,M124806,0.541
M28266,M197711,0.502
M28266,M197581,0.857
M28266,M197702,0.761
M28266,M197440,0.742
M28266,M197417,0.488
M28266,M197421,0.604
M28266,M197505,0.873
M28266,M197777,0.495
M28266,M197422,0.542
M28266,M1917,0.519
M28266,M24922,0.657
M28266,M197574,0.605
M28266,M125042,0.758
M28266,M197392,0.709
M28266,M204420,0.619
M28266,M197719,0.758
M28266,M1927,0.529
M28266,M197514,0.532
M28266,M72779,0.441
M28266,M5565,0.438
M28266,M183916,0.64
M28266,M197439,0.663
M28266,M197662,0.556
M28266,M124833,0.572
M28266,M197464,0.645
M28266,M97058,0.895
M28266,M197698,0.699
M28266,M98582,0.394
M28266,M197527,0.434
M28266,M96761,0.555
M28266,M197646,0.519
M28266,M124785,0.623
M28266,M96933,0.443
M28266,M96891,0.743
M28266,M197717,0.756
M28266,M197817,0.332
M28266,M197848,0.842
M28266,M134605,0.878
M28266,M197675,0.637
M28266,M197772,0.642
M28266,M197621,0.509
M28266,M28298,0.779
M28266,M190464,0.644
M28266,M197446,0.719
M28266,M197567,0.886
M28266,M197466,0.638
M28266,M125128,0.843
M28266,M124708,0.692
M28266,M124862,0.759
M28266,M125020,0.763
M28266,M96868,0.618
M28266,M112611,0.55
M28266,M197591,0.754
M28266,M197784,0.865
M28266,M197423,0.647
M28266,M197802,0.643
M28266,M197490,0.575
M28266,M129073,0.803
M28266,M97236,0.614
M28266,M96791,0.567
M28266,M101585,0.655
M28266,M28340,0.728
M28266,M197637,0.514
M28266,M2054,0.639
M28266,M197619,0.575
M28266,M96709,0.695
M28266,M197587,0.748
M28266,M197618,0.745
M28266,M28399,0.499
M28266,M197839,0.552
M28266,M124836,0.728
M28266,M38595,0.708
M28266,M204418,0.698
M28266,M197461,0.64
M28266,M197840,0.53
M28266,M124835,0.582
M28266,M124992,0.426
M28266,M197785,0.434
M28266,M125670,0.454
M28266,M96934,0.551
M28266,M197449,0.633
M28266,M197453,0.64
M28266,M23768,0.731
M28266,M197536,0.507
M28266,M197695,0.554
M28266,M197491,0.749
M28266,M124846,0.749
M28266,M197431,0.631
M28266,M197728,0.76
M28266,M124988,0.62
M28266,M197800,0.728
M28266,M96903,0.567
M28266,M197632,0.909
M28266,M124822,0.716
M28266,M197588,0.865
M28266,M197571,0.426
M28266,M96833,0.751
M28266,M197534,0.386
M28266,M197770,0.897
M28266,M197584,0.743
M28266,M197667,0.496
M28266,M189525,0.514
M28266,M28226,0.552
M28266,M199941,0.657
M28266,M197533,0.431
M28266,M107212,0.513
M28266,M125068,0.552
M28266,M131507,0.42
M28266,M96780,0.537
M28266,M197558,0.689
M28266,M4267,0.756
M28266,M197529,0.427
M28266,M124692,0.736
M28266,M29579,0.701
M28266,M197526,0.593
M28266,M124872,0.9
M28266,M185341,0.505
M28266,M204416,0.853
M28266,M40599,0.71
M28266,M124714,0.155
M28266,M96646,0.478
M28266,M124831,0.519
M28266,M197393,0.471
M28266,M124985,0.387
M28266,M197765,0.512
M28266,M124704,0.58
M28266,M197451,0.639
M28266,M5392,0.761
M28266,M124812,0.606
M28266,M197780,0.709
M28266,M124713,0.465
M28266,M197836,0.505
M28266,M23781,0.529
M28266,M197648,0.497
M28266,M27714,0.156
M28266,M30482,0.46
M28266,M197545,0.036
M28266,M118949,0.609
M28266,M96752,0.646
M28266,M88715,0.436
M28266,M197544,0.031
M28266,M197455,0.649
M28266,M197552,0.117
M28266,M197508,0.875
M28266,M28619,0.473
M28266,M96936,0.501
M28266,M204336,0.428
M28266,M197408,0.549
M28266,M4246,0.567
M28266,M197756,0.759
M28266,M197652,0.511
M28266,M192634,0.756
M28266,M187917,0.372
M28266,M125023,0.401
M28266,M197773,0.055
M28266,M183338,0.642
M28266,M197517,0.534
M28266,M124877,0.033
M28266,M4253,0.875
M28266,M197559,0.033
M28266,M39725,0.486
M28266,M197403,0.648
M28266,M197672,0.506
M28266,M204449,0.498
M28266,M197792,0.609
M28266,M197413,0.505
M28266,M124861,0.723
M28266,M96852,0.441
M28266,M124884,0.035
M28266,M204413,0.764
M28266,M197585,0.862
M28266,M28229,0.555
M28266,M124726,0.594
M28266,M28161,0.641
M28266,M197537,0.082
M28266,M204333,0.524
M28266,M197573,0.641
M28266,M197657,0.654
M28266,M197827,0.437
M28266,M197457,0.637
M28266,M24505,0.47
M28266,M198329,0.769
M28266,M197532,0.016
M28266,M197460,0.636
M28266,M197647,0.529
M28266,M197795,0.572
M28266,M197766,0.736
M28266,M197406,0.504
M28266,M197566,0.036
M28266,M197410,0.545
M28266,M197651,0.7
M28266,M197519,0.018
M28266,M190774,0.464
M28266,M96830,0.167
M28266,M23712,0.107
M28266,M96811,0.514
M28266,M197572,0.035
M28266,M28224,0.533
M28266,M96820,0.426
M28266,M197414,0.551
M28266,M197798,0.244
M28266,M204335,0.638
M28266,M197791,0.74
M28266,M124834,0.496
M28266,M124722,0.751
M28266,M1909,0.741
M28266,M99945,0.541
M28266,M197538,0.037
M28266,M96932,0.748
M28266,M125706,0.566
M28266,M88882,0.717
M28266,M96713,0.112
M28266,M34578,0.722
M28266,M197794,0.455
M28266,M125064,0.564
M28266,M197528,0.571
M28266,M197516,0.025
M28266,M28586,0.525
M28266,M197547,0.851
M28266,M197553,0.032
M28266,M202036,0.525
M28266,M197496,0.761
M28266,M96837,0.75
M28266,M197810,0.759
M28266,M197458,0.698
M28266,M120478,0.434
M28266,M197649,0.515
M28266,M28390,0.488
M28266,M58766,0.868
M28266,M197530,0.03
M28266,M124709,0.699
M28266,M197520,0.032
M28266,M197468,0.397
M28266,M197590,0.74
M28266,M28353,0.043
M28266,M197844,0.734
M28266,M124734,0.549
M28266,M33997,0.707
M28266,M204400,0.865
M28266,M197437,0.759
M28266,M197518,0.034
M28266,M205452,0.405
M28266,M197783,0.753
M28266,M28269,0.527
M28266,M197805,0.489
M28266,M197394,0.685
M28266,M125237,0.736
M28266,M112747,0.753
M28266,M38398,0.558
M28266,M202351,0.632
M28266,M96739,0.645
M28266,M197541,0.048
M28266,M28150,0.183
M28266,M185974,0.645
M28266,M202112,0.527
M28266,M124873,0.038
M28266,M23699,0.194
M28266,M197699,0.517
M28266,M23788,0.04
M28266,M1992,0.524
M28266,M96810,0.042
M28266,M198063,0.455
M28266,M197465,0.646
M28266,M130256,0.385
M28266,M124691,0.724
M28266,M197492,0.58
M28266,M124891,0.034
M28266,M193273,0.633
M28266,M197416,0.356
M28266,M28372,0.041
M28266,M197548,0.55
M28266,M197828,0.394
M28266,M197595,0.864
M28266,M124712,0.185
M28266,M193419,0.618
M28266,M204443,0.63
M28266,M125065,0.569
M28266,M197501,0.035
M28266,M124895,0.545
M28266,M198183,0.699
M28266,M96978,0.512
M28266,M124828,0.52
M28266,M124784,0.706
M28266,M125005,0.856
M28266,M124735,0.755
M28266,M124972,0.622
M28266,M197845,0.733
M28266,M197415,0.39
M28266,M124837,0.752
M28266,M38420,0.523
M28266,M197754,0.21
M28266,M197801,0.755
M28266,M4746,0.04
M28266,M204346,0.043
M28266,M96740,0.619
M28266,M197701,0.507
M28266,M197433,0.753
M28266,M23868,0.707
M28266,M96880,0.723
M28266,M197658,0.705
M28266,M197692,0.569
M28266,M124781,0.647
M28266,M197743,0.507
M28266,M197579,0.738
M28266,M197820,0.059
M28266,M197656,0.514
M28266,M197469,0.359
M28266,M96697,0.077
M28266,M197607,0.045
M28266,M98341,0.545
M28266,M197535,0.537
M28266,M204368,0.5
M28266,M202352,0.61
M28266,M124586,0.167
M28266,M197735,0.766
M28266,M197819,0.507
M28266,M124705,0.74
M28266,M125067,0.589
M28266,M96776,0.77
M28266,M124715,0.294
M28266,M197396,0.733
M28266,M197593,0.876
M28266,M28297,0.049
M28266,M197846,0.68
M28266,M197681,0.398
M28266,M197842,0.73
M28266,M197576,0.872
M28266,M96829,0.203
M28266,M197467,0.364
M28266,M125109,0.76
M28266,M96743,0.616
M28266,M206158,0.63
M28266,M197825,0.057
M28266,M197434,0.42
M28266,M96801,0.063
M28266,M190517,0.434
M28266,M197390,0.439
M28266,M124850,0.524
M28266,M197636,0.505
M28266,M197849,0.061
M28266,M28615,0.166
M28266,M125106,0.361
M28266,M103746,0.914
M28266,M28389,0.064
M28266,M96842,0.759
M28266,M113892,0.714
M28266,M96809,0.46
M28266,M28141,0.217
M28266,M96826,0.216
M28266,M124852,0.746
M28266,M125030,0.545
M28266,M23816,0.214
M28266,M96796,0.063
M28266,M197592,0.754
M28266,M124887,0.02
M28266,M197746,0.589
M28266,M197824,0.352
M28266,M197894,0.209
M28266,M26837,0.564
M28266,M197436,0.412
M28266,M197767,0.266
M28266,M124814,0.774
M28266,M197655,0.046
M28266,M130833,0.505
M28266,M208722,0.65
M28266,M209140,0.876
M28266,M197678,0.75
M28266,M124779,0.584
M28266,M197554,0.898
M28266,M209896,0.605
M28266,M124991,0.737
M28266,M197732,0.765
M28266,M212855,0.891
M28266,M197555,0.712
M28266,M2187,0.54
M28266,M197542,0.591
M28266,M125027,0.562
M28266,M125110,0.748
M28266,M197617,0.78
M28266,M36392,0.529
M28266,M197837,0.598
M28266,M197499,0.881
M28266,M1854,0.756
M28266,M197790,0.211
M28266,M197653,0.699
M28266,M209091,0.724
M28266,M197684,0.432
M28266,M96698,0.634
M28266,M197797,0.179
M28266,M204331,0.707
M28266,M96911,0.728
M28266,M214839,0.736
M28266,M129164,0.624
M28266,M4465,0.101
M28266,M197521,0.405
M28266,M197740,0.105
M28266,M197570,0.084
M28266,M218347,0.759
M28266,M1913,0.747
M28266,M118859,0.544
M28266,M213330,0.071
M28266,M197869,0.757
M28266,M96730,0.626
M28266,M38542,0.751
M28266,M197761,0.729
M28266,M96844,0.757
M124821,M197742,0.772
M124821,M197577,0.886
M124821,M96991,0.77
M124821,M197498,0.719
M124821,M124696,0.845
M124821,M33982,0.563
M124821,M197641,0.748
M124821,M197835,0.632
M124821,M124766,0.897
M124821,M197419,0.884
M124821,M197638,0.762
M124821,M96787,0.603
M124821,M197463,0.906
M124821,M197429,0.612
M124821,M197497,0.753
M124821,M197645,0.552
M124821,M135511,0.882
M124821,M197721,0.769
M124821,M96885,0.888
M124821,M197546,0.558
M124821,M197682,0.711
M124821,M124802,0.609
M124821,M197504,0.884
M124821,M197818,0.783
M124821,M22858,0.885
M124821,M125045,0.769
M124821,M197435,0.725
M124821,M197402,0.552
M124821,M106936,0.558
M124821,M199996,0.755
M124821,M197531,0.528
M124821,M197523,0.739
M124821,M190519,0.749
M124821,M197401,0.785
M124821,M197778,0.613
M124821,M197432,0.795
M124821,M4560,0.612
M124821,M124747,0.756
M124821,M124934,0.552
M124821,M96668,0.65
M124821,M127096,0.769
M124821,M122978,0.773
M124821,M96922,0.867
M124821,M124799,0.751
M124821,M197506,0.529
M124821,M124929,0.552
M124821,M96772,0.608
M124821,M197503,0.525
M124821,M197668,0.904
M124821,M197722,0.774
M124821,M197510,0.593
M124821,M96756,0.608
M124821,M197841,0.595
M124821,M197507,0.746
M124821,M197448,0.557
M124821,M124808,0.61
M124821,M28122,0.588
M124821,M124693,0.739
M124821,M197444,0.793
M124821,M125004,0.596
M124821,M197462,0.555
M124821,M96808,0.59
M124821,M197452,0.876
M124821,M130100,0.909
M124821,M197635,0.752
M124821,M197502,0.882
M124821,M197838,0.764
M124821,M28347,0.78
M124821,M197589,0.882
M124821,M96998,0.705
M124821,M190713,0.56
M124821,M96952,0.661
M124821,M28400,0.581
M124821,M197525,0.605
M124821,M126644,0.901
M124821,M124739,0.758
M124821,M124700,0.861
M124821,M112744,0.754
M124821,M197808,0.737
M124821,M125038,0.907
M124821,M96779,0.668
M124821,M95074,0.616
M124821,M4344,0.889
M124821,M197670,0.702
M124821,M197782,0.732
M124821,M125043,0.768
M124821,M124866,0.88
M124821,M197495,0.731
M124821,M197738,0.633
M124821,M197500,0.526
M124821,M28294,0.625
M124821,M28617,0.609
M124821,M840,0.898
M124821,M96648,0.549
M124821,M197718,0.769
M124821,M197404,0.544
M124821,M197624,0.88
M124821,M96899,0.632
M124821,M197889,0.538
M124821,M2323,0.613
M124821,M197473,0.607
M124821,M24594,0.528
M124821,M103381,0.556
M124821,M197430,0.759
M124821,M2341,0.615
M124821,M197650,0.748
M124821,M112748,0.749
M124821,M197671,0.569
M124821,M197405,0.553
M124821,M197563,0.825
M124821,M197679,0.55
M124821,M28288,0.57
M124821,M4289,0.606
M124821,M197447,0.842
M124821,M125012,0.58
M124821,M197769,0.724
M124821,M197459,0.556
M124821,M197868,0.838
M124821,M197663,0.908
M124821,M125046,0.775
M124821,M125104,0.57
M124821,M197391,0.704
M124821,M124844,0.5
M124821,M197412,0.611
M124821,M197606,0.575
M124821,M197470,0.536
M124821,M197665,0.907
M124821,M197870,0.55
M124821,M197425,0.611
M124821,M193292,0.533
M124821,M96747,0.543
M124821,M197720,0.65
M124821,M197634,0.76
M124821,M197539,0.554
M124821,M197540,0.739
M124821,M197694,0.628
M124821,M197512,0.527
M124821,M197522,0.736
M124821,M124867,0.752
M124821,M125021,0.731
M124821,M197557,0.884
M124821,M124856,0.525
M124821,M197511,0.655
M124821,M37312,0.634
M124821,M86793,0.554
M124821,M197443,0.796
M124821,M197781,0.763
M124821,M185619,0.718
M124821,M197441,0.747
M124821,M28223,0.604
M124821,M197543,0.875
M124821,M197863,0.655
M124821,M125214,0.54
M124821,M96711,0.878
M124821,M197677,0.697
M124821,M96812,0.765
M124821,M5729,0.732
M124821,M197427,0.604
M124821,M58789,0.751
M124821,M124777,0.524
M124821,M197843,0.598
M124821,M197697,0.617
M124821,M197654,0.531
M124821,M197771,0.664
M124821,M197395,0.548
M124821,M96750,0.537
M124821,M114268,0.852
M124821,M204332,0.793
M124821,M197779,0.898
M124821,M197832,0.541
M124821,M197418,0.9
M124821,M96867,0.637
M124821,M125063,0.718
M124821,M204419,0.894
M124821,M197494,0.884
M124821,M197731,0.242
M124821,M202073,0.722
M124821,M124936,0.653
M124821,M197515,0.566
M124821,M191693,0.842
M124821,M124807,0.603
M124821,M197549,0.552
M124821,M96725,0.551
M124821,M188945,0.625
M124821,M96771,0.588
M124821,M197804,0.56
M124821,M197550,0.568
M124821,M197513,0.604
M124821,M28219,0.61
M124821,M124710,0.525
M124821,M96734,0.552
M124821,M197551,0.891
M124821,M197631,0.908
M124821,M197398,0.549
M124821,M96681,0.761
M124821,M124701,0.698
M124821,M97968,0.608
M124821,M197445,0.79
M124821,M197426,0.615
M124821,M197400,0.759
M124821,M124806,0.616
M124821,M197711,0.584
M124821,M197581,0.886
M124821,M197702,0.77
M124821,M197440,0.709
M124821,M197417,0.574
M124821,M197421,0.664
M124821,M197505,0.872
M124821,M197777,0.584
M124821,M197422,0.614
M124821,M1917,0.593
M124821,M24922,0.706
M124821,M197574,0.515
M124821,M125042,0.765
M124821,M197392,0.7
M124821,M204420,0.516
M124821,M197719,0.775
M124821,M1927,0.599
M124821,M197514,0.598
M124821,M72779,0.524
M124821,M5565,0.522
M124821,M183916,0.554
M124821,M197439,0.577
M124821,M197662,0.63
M124821,M124833,0.519
M124821,M197464,0.559
M124821,M97058,0.917
M124821,M197698,0.65
M124821,M98582,0.48
M124821,M197527,0.361
M124821,M96761,0.622
M124821,M197646,0.593
M124821,M124785,0.682
M124821,M96933,0.525
M124821,M96891,0.769
M124821,M197717,0.767
M124821,M197817,0.244
M124821,M197848,0.879
M124821,M134605,0.899
M124821,M197675,0.556
M124821,M197772,0.551
M124821,M197621,0.59
M124821,M28298,0.78
M124821,M190464,0.546
M124821,M197446,0.691
M124821,M197567,0.794
M124821,M197466,0.554
M124821,M125128,0.884
M124821,M124708,0.754
M124821,M124862,0.805
M124821,M125020,0.732
M124821,M96868,0.528
M124821,M112611,0.616
M124821,M197591,0.771
M124821,M197784,0.904
M124821,M197423,0.559
M124821,M197802,0.551
M124821,M197490,0.635
M124821,M129073,0.844
M124821,M97236,0.523
M124821,M96791,0.629
M124821,M101585,0.637
M124821,M28340,0.745
M124821,M197637,0.588
M124821,M2054,0.55
M124821,M197619,0.523
M124821,M96709,0.733
M124821,M197587,0.727
M124821,M197618,0.766
M124821,M28399,0.584
M124821,M197839,0.62
M124821,M124836,0.686
M124821,M38595,0.747
M124821,M204418,0.645
M124821,M197461,0.554
M124821,M197840,0.607
M124821,M124835,0.501
M124821,M124992,0.338
M124821,M197785,0.359
M124821,M125670,0.54
M124821,M96934,0.622
M124821,M197449,0.554
M124821,M197453,0.556
M124821,M23768,0.732
M124821,M197536,0.584
M124821,M197695,0.628
M124821,M197491,0.75
M124821,M124846,0.773
M124821,M197431,0.548
M124821,M197728,0.766
M124821,M124988,0.662
M124821,M197800,0.754
M124821,M96903,0.632
M124821,M197632,0.882
M124821,M124822,0.7
M124821,M197588,0.827
M124821,M197571,0.336
M124821,M96833,0.728
M124821,M197534,0.469
M124821,M197770,0.837
M124821,M197584,0.723
M124821,M197667,0.567
M124821,M189525,0.598
M124821,M28226,0.615
M124821,M199941,0.635
M124821,M197533,0.345
M124821,M107212,0.598
M124821,M125068,0.628
M124821,M131507,0.342
M124821,M96780,0.606
M124821,M197558,0.716
M124821,M4267,0.721
M124821,M197529,0.346
M124821,M124692,0.732
M124821,M29579,0.673
M124821,M197526,0.665
M124821,M124872,0.872
M124821,M185341,0.584
M124821,M204416,0.887
M124821,M40599,0.669
M124821,M124714,0.252
M124821,M96646,0.397
M124821,M124831,0.581
M124821,M197393,0.512
M124821,M124985,0.308
M124821,M197765,0.583
M124821,M124704,0.611
M124821,M197451,0.558
M124821,M5392,0.74
M124821,M124812,0.584
M124821,M197780,0.757
M124821,M124713,0.545
M124821,M197836,0.588
M124821,M23781,0.605
M124821,M197648,0.566
M124821,M27714,0.253
M124821,M30482,0.38
M124821,M197545,0.13
M124821,M118949,0.675
M124821,M96752,0.562
M124821,M88715,0.347
M124821,M197544,0.125
M124821,M197455,0.706
M124821,M197552,0.189
M124821,M197508,0.898
M124821,M28619,0.385
M124821,M96936,0.591
M124821,M204336,0.509
M124821,M197408,0.611
M124821,M4246,0.636
M124821,M197756,0.738
M124821,M197652,0.573
M124821,M192634,0.811
M124821,M187917,0.285
M124821,M125023,0.308
M124821,M197773,0.133
M124821,M183338,0.543
M124821,M197517,0.599
M124821,M124877,0.127
M124821,M4253,0.904
M124821,M197559,0.129
M124821,M39725,0.567
M124821,M197403,0.643
M124821,M197672,0.587
M124821,M204449,0.582
M124821,M197792,0.593
M124821,M197413,0.586
M124821,M124861,0.772
M124821,M96852,0.364
M124821,M124884,0.128
M124821,M204413,0.773
M124821,M197585,0.889
M124821,M28229,0.626
M124821,M124726,0.645
M124821,M28161,0.559
M124821,M197537,0.162
M124821,M204333,0.623
M124821,M197573,0.567
M124821,M197657,0.701
M124821,M197827,0.361
M124821,M197457,0.559
M124821,M24505,0.407
M124821,M198329,0.775
M124821,M197532,0.109
M124821,M197460,0.558
M124821,M197647,0.604
M124821,M197795,0.525
M124821,M197766,0.723
M124821,M197406,0.555
M124821,M197566,0.13
M124821,M197410,0.611
M124821,M197651,0.738
M124821,M197519,0.112
M124821,M190774,0.54
M124821,M96830,0.262
M124821,M23712,0.183
M124821,M96811,0.597
M124821,M197572,0.125
M124821,M28224,0.601
M124821,M96820,0.343
M124821,M197414,0.617
M124821,M197798,0.347
M124821,M204335,0.538
M124821,M197791,0.722
M124821,M124834,0.417
M124821,M124722,0.73
M124821,M1909,0.721
M124821,M99945,0.611
M124821,M197538,0.129
M124821,M96932,0.717
M124821,M125706,0.614
M124821,M88882,0.749
M124821,M96713,0.187
M124821,M34578,0.737
M124821,M197794,0.477
M124821,M125064,0.631
M124821,M197528,0.643
M124821,M197516,0.118
M124821,M28586,0.452
M124821,M197547,0.887
M124821,M197553,0.127
M124821,M202036,0.604
M124821,M197496,0.761
M124821,M96837,0.737
M124821,M197810,0.768
M124821,M197458,0.728
M124821,M120478,0.365
M124821,M197649,0.586
M124821,M28390,0.569
M124821,M58766,0.85
M124821,M197530,0.125
M124821,M124709,0.762
M124821,M197520,0.123
M124821,M197468,0.323
M124821,M197590,0.759
M124821,M28353,0.14
M124821,M197844,0.74
M124821,M124734,0.626
M124821,M33997,0.74
M124821,M204400,0.914
M124821,M197437,0.799
M124821,M197518,0.126
M124821,M205452,0.323
M124821,M197783,0.761
M124821,M28269,0.605
M124821,M197805,0.403
M124821,M197394,0.693
M124821,M125237,0.763
M124821,M112747,0.745
M124821,M38398,0.612
M124821,M202351,0.556
M124821,M96739,0.571
M124821,M197541,0.141
M124821,M28150,0.272
M124821,M185974,0.542
M124821,M202112,0.607
M124821,M124873,0.133
M124821,M23699,0.209
M124821,M197699,0.454
M124821,M23788,0.133
M124821,M1992,0.596
M124821,M96810,0.148
M124821,M204733,0.032
M124821,M198063,0.47
M124821,M197465,0.553
M124821,M130256,0.47
M124821,M124691,0.727
M124821,M197492,0.628
M124821,M124891,0.124
M124821,M193273,0.558
M124821,M197416,0.288
M124821,M28372,0.128
M124821,M197548,0.613
M124821,M197828,0.317
M124821,M197595,0.823
M124821,M124712,0.272
M124821,M193419,0.666
M124821,M204443,0.55
M124821,M197586,0.104
M124821,M125065,0.634
M124821,M197501,0.127
M124821,M124895,0.597
M124821,M198183,0.74
M124821,M96978,0.579
M124821,M124828,0.592
M124821,M124784,0.749
M124821,M125005,0.865
M124821,M124735,0.764
M124821,M124972,0.556
M124821,M35016,0.024
M124821,M197845,0.746
M124821,M197415,0.32
M124821,M124837,0.724
M124821,M38420,0.599
M124821,M197754,0.151
M124821,M197787,0.021
M124821,M197801,0.761
M124821,M4746,0.154
M124821,M204346,0.141
M124821,M96740,0.555
M124821,M197701,0.439
M124821,M197433,0.733
M124821,M23868,0.725
M124821,M96880,0.717
M124821,M197658,0.749
M124821,M197692,0.637
M124821,M124781,0.653
M124821,M197743,0.441
M124821,M197579,0.724
M124821,M197820,0.161
M124821,M197656,0.573
M124821,M197611,0.023
M124821,M197469,0.388
M124821,M96697,0.154
M124821,M197616,0.025
M124821,M197607,0.148
M124821,M98341,0.614
M124821,M197535,0.598
M124821,M204368,0.574
M124821,M202352,0.532
M124821,M197610,0.007
M124821,M124586,0.265
M124821,M197735,0.785
M124821,M99283,0.026
M124821,M197786,0.022
M124821,M197819,0.442
M124821,M124705,0.744
M124821,M125067,0.654
M124821,M96776,0.717
M124821,M197608,0.013
M124821,M124715,0.38
M124821,M197396,0.735
M124821,M197593,0.899
M124821,M28297,0.137
M124821,M197846,0.701
M124821,M197681,0.338
M124821,M197842,0.733
M124821,M124780,0.01
M124821,M197576,0.892
M124821,M96829,0.29
M124821,M197467,0.401
M124821,M125109,0.783
M124821,M96743,0.542
M124821,M206158,0.527
M124821,M197825,0.151
M124821,M197434,0.352
M124821,M96801,0.143
M124821,M190517,0.344
M124821,M197390,0.494
M124821,M197578,0.027
M124821,M124850,0.6
M124821,M197636,0.588
M124821,M197849,0.156
M124821,M28615,0.247
M124821,M125106,0.394
M124821,M103746,0.857
M124821,M28389,0.138
