Source,Target,Weight
M28574,M2025,0.841
M28574,M28173,0.782
M28574,M1337,0.476
M28574,M28280,0.784
M28574,M28193,0.85
M28574,M1905,0.499
M28574,M28300,0.78
M28574,M4313,0.362
M28574,M1922,0.825
M28574,M1186,0.828
M28574,M26833,0.814
M28574,M1473,0.596
M28574,M1838,0.063
M28574,M1993,0.827
M28574,M28221,0.812
M28574,M28374,0.446
M28574,M4340,0.841
M28574,M22859,0.841
M28574,M28295,0.482
M28574,M28274,0.798
M28574,M23881,0.545
M28574,M28377,0.464
M28574,M1929,0.818
M28574,M28228,0.795
M28574,M28281,0.473
M28574,M4751,0.053
M28574,M28352,0.786
M28574,M4246,0.814
M28574,M28138,0.787
M28574,M1191,0.823
M28574,M4346,0.47
M28574,M28197,0.825
M28574,M28291,0.835
M28574,M28219,0.813
M28574,M28220,0.795
M28574,M28268,0.545
M28574,M1928,0.804
M28574,M28572,0.961
M28574,M2286,0.428
M28574,M4349,0.478
M28574,M28145,0.807
M28574,M23866,0.806
M28574,M4336,0.614
M28574,M28636,0.792
M28574,M1394,0.538
M28574,M23830,0.518
M28574,M23821,0.817
M28574,M28135,0.818
M28574,M4393,0.739
M28574,M4514,0.519
M28574,M28227,0.811
M28574,M28192,0.458
M28574,M4342,0.852
M28574,M28477,0.512
M28574,M2229,0.792
M28574,M2182,0.957
M28574,M23820,0.798
M28574,M28252,0.805
M28574,M4501,0.516
M28574,M28619,0.056
M28574,M28418,0.059
M28574,M4271,0.812
M28574,M23707,0.481
M28574,M28571,0.925
M28574,M23717,0.444
M28574,M28129,0.354
M28574,M729,0.527
M28574,M2341,0.822
M28574,M4440,0.555
M28574,M28424,0.811
M28574,M28317,0.451
M28574,M28354,0.774
M28574,M2278,0.812
M28574,M2323,0.806
M28574,M1842,0.813
M28574,M1914,0.463
M28574,M1965,0.554
M28574,M1938,0.377
M28574,M2315,0.359
M28574,M4275,0.817
M28574,M2048,0.426
M28574,M28259,0.429
M28574,M1913,0.451
M28574,M28177,0.364
M28574,M28175,0.363
M28574,M28225,0.801
M28574,M4552,0.516
M28574,M28463,0.746
M28574,M28388,0.522
M28574,M28297,0.799
M28574,M1920,0.82
M28574,M1933,0.043
M28574,M28376,0.507
M28574,M2295,0.46
M28574,M28165,0.813
M28574,M23787,0.781
M28574,M24088,0.122
M28574,M23819,0.803
M28574,M23713,0.845
M28574,M1923,0.821
M28574,M28282,0.369
M28574,M28275,0.78
M28574,M2306,0.565
M28574,M1969,0.276
M28574,M28224,0.78
M28574,M28310,0.456
M28574,M1917,0.813
M28574,M2224,0.829
M28574,M22097,0.42
M28574,M4447,0.429
M28574,M2110,0.634
M28574,M28387,0.539
M28574,M28349,0.468
M28574,M28308,0.449
M28574,M28375,0.653
M28574,M24087,0.483
M28574,M1973,0.471
M28574,M28318,0.462
M28574,M4541,0.509
M28574,M28266,0.5
M28574,M4294,0.062
M28574,M4531,0.034
M28574,M4507,0.275
M28574,M1065,0.406
M28574,M4560,0.536
M28574,M28319,0.447
M28574,M1852,0.814
M28574,M1403,0.411
M28574,M4239,0.445
M28574,M28355,0.521
M28574,M1059,0.054
M28574,M28251,0.378
M28574,M28620,0.542
M28574,M1910,0.49
M28574,M25718,0.412
M28574,M4243,0.554
M28574,M28576,0.437
M28574,M28348,0.797
M28574,M1952,0.443
M28574,M4345,0.824
M28574,M28305,0.52
M28574,M2225,0.78
M28574,M23894,0.774
M28574,M4282,0.818
M28574,M4347,0.811
M28574,M4314,0.359
M28574,M1222,0.832
M28574,M28296,0.648
M28574,M21918,0.451
M28574,M1832,0.825
M28574,M28313,0.802
M28574,M28112,0.805
M28574,M2301,0.444
M28574,M28277,0.776
M28574,M28126,0.599
M28574,M2309,0.41
M28574,M4337,0.477
M28574,M28367,0.81
M28574,M28311,0.443
M28574,M28140,0.368
M28574,M28125,0.609
M28574,M28400,0.815
M28574,M28337,0.257
M28574,M28170,0.817
M28574,M1907,0.446
M28574,M28246,0.499
M28574,M22418,0.822
M28574,M1122,0.803
M28574,M2107,0.355
M28574,M2075,0.814
M28574,M4262,0.46
M28574,M28223,0.807
M28574,M684,0.836
M28574,M4482,0.95
M28574,M28253,0.049
M28574,M2109,0.591
M28574,M1906,0.496
M28574,M1854,0.496
M28574,M5846,0.418
M28574,M26829,0.526
M28574,M4283,0.807
M28574,M28180,0.814
M28574,M28150,0.807
M28574,M4278,0.823
M28574,M28347,0.487
M28574,M1266,0.506
M28574,M4382,0.811
M28574,M4538,0.506
M28574,M28321,0.057
M28574,M28209,0.536
M28574,M28298,0.477
M28574,M28294,0.835
M28574,M4546,0.496
M28574,M28980,0.456
M28574,M28208,0.53
M28574,M28148,0.314
M28574,M28156,0.357
M28574,M4558,0.339
M28574,M1407,0.424
M28574,M23808,0.455
M28574,M4253,0.573
M28574,M1204,0.841
M28574,M28176,0.528
M28574,M28205,0.569
M28574,M2247,0.804
M28574,M2329,0.053
M28574,M28343,0.265
M28574,M28117,0.801
M28574,M28285,0.567
M28574,M28370,0.531
M28574,M28167,0.784
M28574,M1845,0.811
M28574,M28345,0.057
M28574,M29019,0.812
M28574,M4527,0.527
M28574,M4535,0.487
M28574,M4500,0.791
M28574,M28382,0.435
M28574,M28379,0.458
M28574,M28427,0.49
M28574,M22861,0.587
M28574,M28301,0.789
M28574,M28397,0.818
M28574,M28265,0.069
M28574,M2209,0.805
M28574,M26828,0.549
M28574,M28391,0.519
M28574,M4521,0.496
M28574,M28262,0.553
M28574,M28547,0.949
M28574,M28238,0.072
M28574,M2206,0.796
M28574,M28409,0.033
M28574,M28114,0.581
M28574,M1849,0.069
M28574,M4385,0.037
M28574,M28394,0.483
M28574,M28194,0.841
M28574,M28154,0.359
M28574,M28136,0.813
M28574,M23848,0.827
M28574,M28288,0.792
M28574,M1902,0.507
M28574,M28323,0.452
M28574,M1926,0.552
M28574,M28341,0.273
M28574,M28171,0.397
M28574,M28233,0.077
M28574,M28120,0.801
M28574,M2327,0.415
M28574,M23816,0.802
M28574,M1311,0.407
M28574,M4425,0.457
M28574,M28122,0.802
M28574,M28254,0.369
M28574,M4279,0.804
M28574,M2031,0.374
M28574,M23804,0.483
M28574,M4547,0.534
M28574,M28229,0.818
M28574,M2053,0.049
M28574,M28116,0.501
M28574,M28573,0.953
M28574,M28278,0.468
M28574,M28325,0.16
M28574,M28292,0.466
M28574,M28389,0.533
M28574,M28402,0.844
M28574,M28330,0.001
M28574,M28356,0.521
M28574,M28181,0.461
M28574,M1037,0.806
M28574,M1858,0.828
M28574,M1927,0.82
M28574,M28411,0.541
M28574,M945,0.831
M28574,M28392,0.454
M28574,M28243,0.532
M28574,M28921,0.468
M28574,M4332,0.569
M28574,M1992,0.821
M28574,M28132,0.48
M28574,M1904,0.463
M28574,M28178,0.816
M28574,M1264,0.81
M28574,M28239,0.074
M28574,M28342,0.493
M28574,M28124,0.632
M28574,M4559,0.796
M28574,M28276,0.824
M28574,M28157,0.355
M28574,M28314,0.548
M28574,M1985,0.346
M28574,M28257,0.81
M28574,M28315,0.459
M28574,M28570,0.967
M28574,M28842,0.839
M28574,M4384,0.047
M28574,M28213,0.048
M28574,M4289,0.785
M28574,M28161,0.055
M28574,M1930,0.828
M28574,M28320,0.389
M28574,M4528,0.47
M28574,M28236,0.065
M28574,M23695,0.445
M28574,M28578,0.438
M28574,M4470,0.538
M28574,M4319,0.822
M28574,M5735,0.289
M28574,M4432,0.038
M28574,M28174,0.35
M28574,M28283,0.545
M28574,M2097,0.498
M28574,M28299,0.756
M28574,M28115,0.812
M28574,M1892,0.836
M28574,M4442,0.546
M28574,M34174,0.822
M28574,M4267,0.421
M28574,M4429,0.509
M28574,M28316,0.6
M28574,M1908,0.479
M28574,M4461,0.813
M28574,M4433,0.834
M28574,M21817,0.386
M28574,M2062,0.404
M28574,M1237,0.47
M28574,M1429,0.619
M28574,M4254,0.049
M28574,M4533,0.427
M28574,M1833,0.057
M28574,M28214,0.072
M28574,M23782,0.775
M28574,M2073,0.389
M28574,M28133,0.815
M28574,M4439,0.284
M28574,M4292,0.793
M28574,M2002,0.803
M28574,M28237,0.049
M28574,M28362,0.812
M28574,M28153,0.377
M28574,M28247,0.529
M28574,M1859,0.478
M28574,M1129,0.364
M28574,M28273,0.53
M28574,M23781,0.784
M28574,M1040,0.055
M28574,M4529,0.503
M28574,M28332,0.274
M28574,M28334,0.067
M28574,M33775,0.842
M28574,M1289,0.45
M28574,M4311,0.36
M28574,M28421,0.455
M28574,M4260,0.805
M28574,M28137,0.344
M28574,M24089,0.069
M28574,M33570,0.514
M28574,M23853,0.798
M28574,M28130,0.365
M28574,M23768,0.474
M28574,M28365,0.442
M28574,M2081,0.409
M28574,M28359,0.392
M28574,M28306,0.41
M28574,M28131,0.292
M28574,M2000,0.826
M28574,M1224,0.803
M28574,M4469,0.427
M28574,M1,0.808
M28574,M34720,0.364
M28574,M4545,0.418
M28574,M2155,0.53
M28574,M4550,0.049
M28574,M1318,0.486
M28574,M1911,0.48
M28574,M28637,0.441
M28574,M23864,0.538
M28574,M5737,0.809
M28574,M4255,0.072
M28574,M4256,0.784
M28574,M28245,0.541
M28574,M1665,0.806
M28574,M28398,0.792
M28574,M28372,0.451
M28574,M28361,0.492
M28574,M28457,0.162
M28574,M1935,0.463
M28574,M4412,0.818
M28574,M28399,0.815
M28574,M4450,0.836
M28574,M23730,0.872
M28574,M2326,0.545
M28574,M28113,0.591
M28574,M28141,0.799
M28574,M23840,0.442
M28574,M23784,0.535
M28574,M4536,0.447
M28574,M4542,0.476
M28574,M28351,0.817
M28574,M28183,0.832
M28574,M28616,0.583
M28574,M28207,0.582
M28574,M23805,0.478
M28574,M28358,0.498
M28574,M4377,0.503
M28574,M4537,0.481
M28574,M28381,0.858
M28574,M28263,0.472
M28574,M28508,0.059
M28574,M34757,0.807
M28574,M28206,0.554
M28574,M28575,0.428
M28574,M4554,0.517
M28574,M28198,0.817
M28574,M28119,0.159
M28574,M4555,0.346
M28574,M1419,0.572
M28574,M4413,0.77
M28574,M4483,0.423
M28574,M4556,0.462
M28574,M1873,0.834
M28574,M28240,0.075
M28574,M23712,0.463
M28574,M28159,0.316
M28574,M28324,0.438
M28574,M2099,0.368
M28574,M4504,0.059
M28574,M4348,0.495
M28574,M28401,0.752
M28574,M2037,0.487
M28574,M4540,0.455
M28574,M4436,0.444
M28574,M28269,0.758
M28574,M2185,0.928
M28574,M28127,0.497
M28574,M28371,0.524
M28574,M34728,0.495
M28574,M23705,0.482
M28574,M28155,0.464
M28574,M28123,0.426
M28574,M4308,0.832
M28574,M4318,0.336
M28574,M28149,0.374
M28574,M28380,0.452
M28574,M23938,0.404
M28574,M1934,0.046
M28574,M4516,0.339
M28574,M4258,0.754
M28574,M2319,0.382
M28574,M28617,0.579
M28574,M4513,0.448
M28574,M33946,0.341
M28574,M23691,0.561
M28574,M34930,0.499
M28574,M28615,0.613
M28574,M1946,0.561
M28574,M4544,0.539
M28574,M4746,0.62
M28574,M4309,0.338
M28574,M28196,0.536
M28574,M28973,0.27
M28574,M4532,0.426
M28574,M28481,0.533
M28574,M2012,0.835
M28574,M4328,0.455
M28574,M2001,0.798
M28574,M23693,0.843
M28574,M23747,0.617
M28574,M1263,0.813
M28574,M4519,0.439
M28574,M28579,0.429
M28574,M997,0.363
M28574,M28393,0.798
M28574,M2057,0.029
M28574,M23788,0.502
M28574,M1313,0.47
M28574,M1061,0.455
M28574,M28390,0.803
M28574,M28226,0.8
M28574,M1413,0.423
M28574,M28403,0.831
M28574,M35743,0.448
M28574,M1898,0.481
M28574,M4452,0.819
M28574,M1038,0.771
M28574,M28235,0.066
M28574,M1708,0.316
M28574,M1970,0.472
M28574,M28166,0.359
M28574,M4306,0.366
M28574,M1073,0.61
M28574,M1941,0.62
M28574,M28618,0.79
M28574,M28242,0.533
M28574,M1352,0.498
M28574,M23807,0.491
M28574,M4423,0.833
M28574,M1980,0.305
M28574,M28862,0.529
M28574,M33569,0.485
M28574,M28162,0.366
M28574,M4326,0.81
M28574,M28279,0.458
M28574,M4517,0.419
M28574,M1055,0.818
M28574,M28512,0.053
M28574,M28357,0.144
M28574,M28216,0.552
M28574,M4248,0.435
M28574,M28338,0.448
M28574,M1164,0.033
M28574,M28143,0.336
M28574,M28211,0.021
M28574,M28244,0.532
M28574,M4241,0.515
M28574,M24030,0.133
M28574,M28384,0.526
M28574,M28373,0.433
M28574,M4242,0.33
M28574,M24029,0.142
M28574,M28312,0.396
M28574,M1977,0.373
M28574,M28326,0.487
M28574,M5570,0.777
M28574,M28222,0.815
M28574,M28270,0.605
M28574,M1945,0.6
M28574,M1866,0.432
M28574,M2307,0.8
M28574,M36748,0.805
M28574,M2338,0.07
M28574,M28256,0.833
M28574,M2171,0.399
M28574,M28234,0.012
M28574,M1882,0.77
M28574,M28230,0.467
M28574,M4747,0.505
M28574,M4276,0.501
M28574,M1370,0.538
M28574,M28272,0.585
M28574,M31730,0.471
M28574,M28340,0.471
M28574,M28350,0.714
M28574,M2187,0.788
M28574,M23745,0.602
M28574,M28396,0.81
M28574,M28121,0.378
M28574,M28172,0.401
M28574,M28459,0.801
M28574,M2123,0.412
M28574,M30099,0.539
M28574,M28581,0.425
M28574,M28144,0.199
M28574,M28425,0.613
M28574,M2173,0.411
M28574,M1309,0.45
M28574,M28386,0.54
M28574,M4335,0.557
M28574,M4338,0.579
M28574,M36394,0.528
M28574,M28474,0.908
M28574,M28261,0.775
M28574,M34727,0.818
M28574,M1405,0.474
M28574,M36583,0.027
M28574,M28307,0.468
M28574,M28369,0.428
M28574,M23746,0.811
M28574,M1113,0.816
M28574,M28414,0.474
M28574,M4522,0.538
M28574,M1183,0.48
M28574,M23868,0.461
M28574,M2046,0.783
M28574,M23806,0.449
M28574,M28385,0.815
M28574,M2066,0.033
M28574,M966,0.025
M28574,M4274,0.445
M28574,M28437,0.729
M28574,M29074,0.753
M28574,M37312,0.387
M28574,M4455,0.415
M28574,M4445,0.463
M28574,M1002,0.532
M28574,M28378,0.802
M28574,M1023,0.041
M28574,M28439,0.715
M28574,M1956,0.185
M28574,M28363,0.477
M28574,M28241,0.515
M28574,M36396,0.515
M28574,M36395,0.478
M28574,M28322,0.431
M28574,M988,0.768
M28574,M34231,0.507
M28574,M33990,0.515
M28574,M4562,0.804
M28574,M28284,0.743
M28574,M4740,0.525
M28574,M33982,0.822
M28574,M37761,0.486
M28574,M28516,0.937
M28574,M34229,0.499
M28574,M28383,0.798
M28574,M33611,0.76
M28574,M29073,0.62
M28574,M4471,0.797
M28574,M37324,0.554
M28574,M2340,0.558
M28574,M37524,0.517
M28574,M34002,0.826
M2025,M28173,0.804
M2025,M1337,0.472
M2025,M28280,0.801
M2025,M28193,0.945
M2025,M1905,0.494
M2025,M28300,0.809
M2025,M4313,0.362
M2025,M1922,0.854
M2025,M1186,0.856
M2025,M26833,0.848
M2025,M1473,0.622
M2025,M1838,0.054
M2025,M1993,0.84
M2025,M28221,0.839
M2025,M28374,0.467
M2025,M4340,0.964
M2025,M22859,0.953
M2025,M28295,0.477
M2025,M28274,0.829
M2025,M23881,0.535
M2025,M28377,0.464
M2025,M1929,0.852
M2025,M28228,0.83
M2025,M28281,0.475
M2025,M4751,0.046
M2025,M28352,0.814
M2025,M4246,0.822
M2025,M28138,0.809
M2025,M1191,0.864
M2025,M4346,0.467
M2025,M28197,0.847
M2025,M28291,0.874
M2025,M28219,0.842
M2025,M28220,0.831
M2025,M28268,0.554
M2025,M1928,0.842
M2025,M28572,0.837
M2025,M2286,0.428
M2025,M4349,0.471
M2025,M28145,0.821
M2025,M23866,0.822
M2025,M4336,0.649
M2025,M28636,0.818
M2025,M1394,0.545
M2025,M23830,0.537
M2025,M23821,0.831
M2025,M28135,0.834
M2025,M4393,0.757
M2025,M4514,0.535
M2025,M28227,0.841
M2025,M28192,0.458
M2025,M4342,0.933
M2025,M28477,0.517
M2025,M2229,0.816
M2025,M2182,0.832
M2025,M23820,0.814
M2025,M28252,0.818
M2025,M4501,0.532
M2025,M28619,0.038
M2025,M28418,0.045
M2025,M4271,0.843
M2025,M23707,0.481
M2025,M28571,0.822
M2025,M23717,0.445
M2025,M28129,0.365
M2025,M729,0.583
M2025,M2341,0.853
M2025,M4440,0.569
M2025,M28424,0.848
M2025,M28317,0.458
M2025,M28354,0.807
M2025,M2278,0.825
M2025,M2323,0.846
M2025,M1842,0.84
M2025,M1914,0.469
M2025,M1965,0.571
M2025,M1938,0.372
M2025,M2315,0.351
M2025,M4275,0.847
M2025,M2048,0.432
M2025,M28259,0.423
M2025,M1913,0.452
M2025,M28177,0.368
M2025,M28175,0.367
M2025,M28225,0.833
M2025,M4552,0.562
M2025,M28463,0.769
M2025,M28388,0.532
M2025,M28297,0.822
M2025,M1920,0.853
M2025,M1933,0.034
M2025,M28376,0.517
M2025,M2295,0.463
M2025,M28165,0.849
M2025,M23787,0.797
M2025,M24088,0.12
M2025,M23819,0.821
M2025,M23713,0.879
M2025,M1923,0.847
M2025,M28282,0.36
M2025,M28275,0.812
M2025,M2306,0.565
M2025,M1969,0.289
M2025,M28224,0.809
M2025,M28310,0.46
M2025,M1917,0.848
M2025,M2224,0.864
M2025,M22097,0.409
M2025,M4447,0.422
M2025,M2110,0.681
M2025,M28387,0.546
M2025,M28349,0.47
M2025,M28308,0.436
M2025,M28375,0.671
M2025,M24087,0.484
M2025,M1973,0.47
M2025,M28318,0.468
M2025,M4541,0.516
M2025,M28266,0.508
M2025,M4294,0.053
M2025,M4531,0.029
M2025,M4507,0.293
M2025,M1065,0.385
M2025,M4560,0.556
M2025,M28319,0.485
M2025,M1852,0.841
M2025,M1403,0.432
M2025,M4239,0.448
M2025,M28355,0.527
M2025,M1059,0.042
M2025,M28251,0.374
M2025,M28620,0.55
M2025,M1910,0.491
M2025,M25718,0.414
M2025,M4243,0.573
M2025,M28576,0.396
M2025,M28348,0.835
M2025,M1952,0.453
M2025,M4345,0.942
M2025,M28305,0.532
M2025,M2225,0.811
M2025,M23894,0.806
M2025,M4282,0.852
M2025,M4347,0.916
M2025,M4314,0.37
M2025,M1222,0.857
M2025,M28296,0.643
M2025,M21918,0.45
M2025,M1832,0.861
M2025,M28313,0.835
M2025,M28112,0.836
M2025,M2301,0.448
M2025,M28277,0.799
M2025,M28126,0.657
M2025,M2309,0.431
M2025,M4337,0.475
M2025,M28367,0.833
M2025,M28311,0.446
M2025,M28140,0.37
M2025,M28125,0.658
M2025,M28400,0.822
M2025,M28337,0.269
M2025,M28170,0.846
M2025,M1907,0.444
M2025,M28246,0.529
M2025,M22418,0.823
M2025,M1122,0.824
M2025,M2107,0.363
M2025,M2075,0.846
M2025,M4262,0.462
M2025,M28223,0.837
M2025,M684,0.859
M2025,M4482,0.825
M2025,M28253,0.037
M2025,M2109,0.592
M2025,M1906,0.495
M2025,M1854,0.494
M2025,M5846,0.431
M2025,M26829,0.541
M2025,M4283,0.83
M2025,M28180,0.84
M2025,M28150,0.829
M2025,M4278,0.86
M2025,M28347,0.48
M2025,M1266,0.517
M2025,M4382,0.845
M2025,M4538,0.559
M2025,M28321,0.05
M2025,M28209,0.564
M2025,M28298,0.473
M2025,M28294,0.87
M2025,M4546,0.55
M2025,M28980,0.443
M2025,M28208,0.549
M2025,M28148,0.313
M2025,M28156,0.349
M2025,M4558,0.347
M2025,M1407,0.431
M2025,M23808,0.456
M2025,M4253,0.595
M2025,M1204,0.927
M2025,M28176,0.545
M2025,M28205,0.586
M2025,M2247,0.828
M2025,M2329,0.045
M2025,M28343,0.272
M2025,M28117,0.84
M2025,M28285,0.584
M2025,M28370,0.523
M2025,M28167,0.825
M2025,M1845,0.846
M2025,M28345,0.044
M2025,M29019,0.849
M2025,M4527,0.582
M2025,M4535,0.547
M2025,M4500,0.837
M2025,M28382,0.431
M2025,M28379,0.459
M2025,M28427,0.479
M2025,M22861,0.588
M2025,M28301,0.809
M2025,M28397,0.83
M2025,M28265,0.056
M2025,M2209,0.814
M2025,M26828,0.552
M2025,M28391,0.525
M2025,M4521,0.544
M2025,M28262,0.56
M2025,M28547,0.82
M2025,M28238,0.055
M2025,M2206,0.812
M2025,M28409,0.026
M2025,M28114,0.596
M2025,M1849,0.043
M2025,M4385,0.031
M2025,M28394,0.486
M2025,M28194,0.961
M2025,M28154,0.358
M2025,M28136,0.83
M2025,M23848,0.861
M2025,M28288,0.815
M2025,M1902,0.506
M2025,M28323,0.488
M2025,M1926,0.561
M2025,M28341,0.278
M2025,M28171,0.402
M2025,M28233,0.06
M2025,M28120,0.842
M2025,M2327,0.431
M2025,M23816,0.819
M2025,M1311,0.431
M2025,M4425,0.445
M2025,M28122,0.844
M2025,M28254,0.364
M2025,M4279,0.837
M2025,M2031,0.367
M2025,M23804,0.479
M2025,M4547,0.537
M2025,M28229,0.85
M2025,M2053,0.03
M2025,M28116,0.499
M2025,M28573,0.828
M2025,M28278,0.472
M2025,M28325,0.166
M2025,M28292,0.456
M2025,M28389,0.537
M2025,M28402,0.854
M2025,M28356,0.52
M2025,M28181,0.456
M2025,M1037,0.84
M2025,M1858,0.86
M2025,M1927,0.838
M2025,M28411,0.541
M2025,M945,0.916
M2025,M28392,0.439
M2025,M28243,0.563
M2025,M28921,0.503
M2025,M4332,0.602
M2025,M1992,0.832
M2025,M28132,0.538
M2025,M1904,0.468
M2025,M28178,0.849
M2025,M1264,0.84
M2025,M28239,0.063
M2025,M28342,0.488
M2025,M28124,0.678
M2025,M4559,0.827
M2025,M28276,0.849
M2025,M28157,0.367
M2025,M28314,0.559
M2025,M1985,0.346
M2025,M28257,0.831
M2025,M28315,0.493
M2025,M28570,0.834
M2025,M28842,0.876
M2025,M4384,0.048
M2025,M28213,0.033
M2025,M4289,0.826
M2025,M28161,0.052
M2025,M1930,0.862
M2025,M28320,0.431
M2025,M4528,0.523
M2025,M28236,0.052
M2025,M23695,0.476
M2025,M28578,0.403
M2025,M4470,0.527
M2025,M4319,0.822
M2025,M5735,0.285
M2025,M4432,0.031
M2025,M28174,0.364
M2025,M28283,0.562
M2025,M2097,0.549
M2025,M28299,0.777
M2025,M28115,0.832
M2025,M1892,0.861
M2025,M4442,0.558
M2025,M34174,0.851
M2025,M4267,0.407
M2025,M4429,0.511
M2025,M28316,0.621
M2025,M1908,0.478
M2025,M4461,0.844
M2025,M4433,0.855
M2025,M21817,0.391
M2025,M2062,0.408
M2025,M1237,0.458
M2025,M1429,0.664
M2025,M4254,0.04
M2025,M4533,0.442
M2025,M1833,0.043
M2025,M28214,0.06
M2025,M23782,0.801
M2025,M2073,0.408
M2025,M28133,0.839
M2025,M4439,0.326
M2025,M4292,0.821
M2025,M2002,0.819
M2025,M28237,0.044
M2025,M28362,0.818
M2025,M28153,0.375
M2025,M28247,0.559
M2025,M1859,0.49
M2025,M1129,0.357
M2025,M28273,0.554
M2025,M23781,0.813
M2025,M1040,0.056
M2025,M4529,0.519
M2025,M28332,0.285
M2025,M28334,0.08
M2025,M33775,0.949
M2025,M1289,0.45
M2025,M4311,0.362
M2025,M28421,0.453
M2025,M4260,0.83
M2025,M28137,0.343
M2025,M24089,0.08
M2025,M33570,0.526
M2025,M23853,0.839
M2025,M28130,0.362
M2025,M23768,0.481
M2025,M28365,0.431
M2025,M2081,0.419
M2025,M28359,0.422
M2025,M28306,0.403
M2025,M28131,0.302
M2025,M2000,0.835
M2025,M1224,0.848
M2025,M4469,0.407
M2025,M1,0.837
M2025,M34720,0.362
M2025,M4545,0.442
M2025,M2155,0.539
M2025,M4550,0.036
M2025,M1318,0.546
M2025,M1911,0.476
M2025,M28637,0.435
M2025,M23864,0.555
M2025,M5737,0.931
M2025,M4255,0.052
M2025,M4256,0.83
M2025,M28245,0.567
M2025,M1665,0.813
M2025,M28398,0.787
M2025,M28372,0.44
M2025,M28361,0.486
M2025,M28457,0.159
M2025,M1935,0.456
M2025,M4412,0.939
M2025,M28399,0.826
M2025,M4450,0.86
M2025,M23730,0.867
M2025,M2326,0.569
M2025,M28113,0.599
M2025,M28141,0.812
M2025,M23840,0.429
M2025,M23784,0.515
M2025,M4536,0.494
M2025,M4542,0.538
M2025,M28351,0.842
M2025,M28183,0.94
M2025,M28616,0.603
M2025,M28207,0.61
M2025,M23805,0.479
M2025,M28358,0.501
M2025,M4377,0.497
M2025,M4537,0.542
M2025,M28381,0.885
M2025,M28263,0.474
M2025,M28508,0.042
M2025,M34757,0.856
M2025,M28206,0.587
M2025,M28575,0.397
M2025,M4554,0.522
M2025,M28198,0.934
M2025,M28119,0.132
M2025,M4555,0.386
M2025,M1419,0.63
M2025,M4413,0.779
M2025,M4483,0.419
M2025,M4556,0.508
M2025,M1873,0.848
M2025,M28240,0.058
M2025,M23712,0.494
M2025,M28159,0.321
M2025,M28324,0.467
M2025,M2099,0.393
M2025,M4504,0.044
M2025,M4348,0.493
M2025,M28401,0.78
M2025,M2037,0.545
M2025,M4540,0.518
M2025,M4436,0.431
M2025,M28269,0.775
M2025,M2185,0.81
M2025,M28127,0.511
M2025,M28371,0.55
M2025,M34728,0.49
M2025,M23705,0.513
M2025,M28155,0.466
M2025,M28123,0.422
M2025,M4308,0.841
M2025,M4318,0.336
M2025,M28149,0.377
M2025,M28380,0.456
M2025,M23938,0.392
M2025,M1934,0.031
M2025,M4516,0.388
M2025,M4258,0.801
M2025,M2319,0.369
M2025,M28617,0.602
M2025,M4513,0.506
M2025,M33946,0.344
M2025,M23691,0.568
M2025,M34930,0.516
M2025,M28615,0.626
M2025,M1946,0.564
M2025,M4544,0.538
M2025,M4746,0.618
M2025,M4309,0.336
M2025,M28196,0.54
M2025,M28973,0.244
M2025,M4532,0.442
M2025,M28481,0.568
M2025,M2012,0.854
M2025,M4328,0.435
M2025,M2001,0.814
M2025,M23693,0.889
M2025,M23747,0.637
M2025,M1263,0.846
M2025,M4519,0.444
M2025,M28579,0.379
M2025,M997,0.379
M2025,M28393,0.819
M2025,M2057,0.03
M2025,M23788,0.506
M2025,M1313,0.468
M2025,M1061,0.44
M2025,M28390,0.813
M2025,M28226,0.824
M2025,M1413,0.436
M2025,M28403,0.844
M2025,M35743,0.462
M2025,M1898,0.485
M2025,M4452,0.845
M2025,M1038,0.805
M2025,M28235,0.05
M2025,M1708,0.293
M2025,M1970,0.471
M2025,M28166,0.368
M2025,M4306,0.363
M2025,M1073,0.621
M2025,M1941,0.619
M2025,M28618,0.826
M2025,M28242,0.562
M2025,M1352,0.49
M2025,M23807,0.501
M2025,M4423,0.856
M2025,M1980,0.293
M2025,M28862,0.555
M2025,M33569,0.531
M2025,M28162,0.36
M2025,M4326,0.841
M2025,M28279,0.456
M2025,M4517,0.456
M2025,M1055,0.841
M2025,M28512,0.115
M2025,M28357,0.162
M2025,M28216,0.565
M2025,M4248,0.429
M2025,M28338,0.444
M2025,M1164,0.037
M2025,M28143,0.347
M2025,M28211,0.025
M2025,M28244,0.562
M2025,M4241,0.54
M2025,M24030,0.145
M2025,M28384,0.529
M2025,M28373,0.441
M2025,M4242,0.35
M2025,M24029,0.159
M2025,M28312,0.402
M2025,M1977,0.378
M2025,M28326,0.462
M2025,M5570,0.819
M2025,M28222,0.856
M2025,M28270,0.607
M2025,M1945,0.612
M2025,M1866,0.44
M2025,M2307,0.836
M2025,M36748,0.843
M2025,M2338,0.067
M2025,M28256,0.846
M2025,M2171,0.413
M2025,M1882,0.78
M2025,M28230,0.463
M2025,M4747,0.495
M2025,M4276,0.524
M2025,M1370,0.597
M2025,M28272,0.592
M2025,M31730,0.476
M2025,M28340,0.452
M2025,M28350,0.759
M2025,M2187,0.801
M2025,M23745,0.645
M2025,M28396,0.794
M2025,M28121,0.369
M2025,M28172,0.395
M2025,M28459,0.811
M2025,M2123,0.432
M2025,M30099,0.536
M2025,M28581,0.394
M2025,M28144,0.25
